ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
132512,15060,3,Angelika Grubery,40.0,383198762.0,Accountant,80743.79999999999,6886.649999999999,4.0,3.0,11.0,3.0,"mortgage loan,home equity loan,debt consolidation loan",16.0,9.0,2.19,0.0,Good,204.88,31.07137385749715,291.0,No,191.4871337737844,119.46047133357357,High_spent_Large_value_payments,617.717394892642,Good
97967,3979,6,Agrawaly,40.0,779600339.0,Developer,43922.32,3869.193333333333,2.0,6.0,6.0,3.0,"student loan,not specified,personal loan",0.0,7.0,8.67,4.0,Good,233.83,25.844423959069392,272.0,No,66.54092877451282,49.243451775102976,High_spent_Medium_value_payments,447.5336233426616,Standard
109057,38388,8,Strupczewskip,32.0,687979650.0,Manager,19863.68,1709.3066666666666,8.0,8.0,19.0,7.0,"student loan,debt consolidation loan,home equity loan,home equity loan,not specified,mortgage loan,student loan",25.0,24.0,25.05,12.0,Bad,2555.9,36.85175455495789,26.0,Yes,88.53584479765499,19.54424947465753,High_spent_Large_value_payments,302.8505723943542,Good
19126,28231,5,Georgeu,52.0,110257439.0,Teacher,17727.93,1349.3275,6.0,5.0,15.0,4.0,"payday loan,mortgage loan,student loan,credit-builder loan",6.0,18.0,9.8,3.0,Standard,1017.2,27.05214806178908,313.0,Yes,37.831855121142205,43.17958644085482,Low_spent_Small_value_payments,310.24195613811787,Standard
136377,37533,4,Janz,41.0,728757830.0,Entrepreneur,43426.9,3497.9083333333333,1.0,6.0,2.0,4.0,"payday loan,not specified,auto loan,debt consolidation loan",7.0,9.0,8.35,6.0,Good,0.95,25.82766005151481,383.0,No,98.63146392889104,54.70753213445792,Low_spent_Small_value_payments,200.41088967606115,Standard
31333,45506,8,Georgina Prodhanl,45.0,23369291.0,Scientist,106871.4,9127.95,0.0,3.0,3.0,0.0,No Data,6.0,5.0,5.19,9.0,Good,250.7,26.53690611675565,401.0,No,0.0,127.81252102446058,High_spent_Large_value_payments,948.6884532679036,Poor
7261,47087,8,Samd,27.0,786929485.0,Manager,15013.73,1127.1441666666667,7.0,4.0,14.0,6.0,"credit-builder loan,debt consolidation loan,payday loan,personal loan,not specified,payday loan",23.0,9.0,8.22,5.0,Standard,1403.17,34.97962331450225,148.0,Yes,51.547924156742056,38.9880358724792,Low_spent_Large_value_payments,273.6767523987052,Standard
114787,38354,2,Andreasv,36.0,58151906.0,Mechanic,103221.21,8699.7675,5.0,5.0,7.0,2.0,"home equity loan,home equity loan",32.0,17.0,8.51,3.0,Standard,1256.48,27.598074638846857,321.0,Yes,136.70955295961318,108.04848135011096,Low_spent_Small_value_payments,587.3353385219888,Standard
23215,33330,2,Euani,36.0,146077618.0,Developer,9394.66,593.8883333333333,7.0,6.0,34.0,6.0,"home equity loan,credit-builder loan,credit-builder loan,mortgage loan,mortgage loan,home equity loan",20.0,21.0,4.58,9.0,Bad,1686.78,26.06315214961284,78.0,Yes,33.21948646000168,0.0,Low_spent_Small_value_payments,290.9417602213844,Poor
56998,15455,5,Soyoungt,39.0,2456541.0,Musician,75839.22,6438.935,7.0,4.0,11.0,2.0,"auto loan,credit-builder loan",28.0,8.0,2.95,3.0,Standard,717.83,32.76728452153358,266.0,No,122.17774415540082,97.19976140043984,High_spent_Small_value_payments,469.775109336977,Standard
76415,23275,6,Flahertyn,28.0,106106893.0,Scientist,43139.76,3594.98,8.0,7.0,27.0,7.0,"not specified,debt consolidation loan,mortgage loan,personal loan,personal loan,student loan,student loan",31.0,19.0,8.41,12.0,Bad,2449.21,33.21670765081964,212.0,Yes,169.87616380786562,35.699360013381906,Low_spent_Large_value_payments,141.7311404104643,Standard
68970,34492,1,Milesi,23.0,796041973.0,Architect,30821.3,2808.441666666666,4.0,3.0,11.0,3.0,"mortgage loan,auto loan,home equity loan",9.0,17.0,3.86,0.0,Good,603.03,36.710317663770816,297.0,No,60.78632608725688,52.70218402158466,High_spent_Small_value_payments,253.03558417829208,Good
106810,2453,5,Anurag Kotokyh,26.0,277813212.0,Musician,18122.59,1233.2158333333334,7.0,5.0,24.0,9.0,"not specified,auto loan,credit-builder loan,student loan,not specified,auto loan,home equity loan,home equity loan,home equity loan",19.0,21.0,24.37,12.0,Bad,3296.19,30.12656625221026,126.0,Yes,122.92467987461367,35.35842240489864,Low_spent_Small_value_payments,234.80555578763563,Poor
78131,21683,6,Kristent,44.0,438822211.0,Scientist,53146.47,4665.8725,9.0,8.0,18.0,6.0,"mortgage loan,mortgage loan,mortgage loan,credit-builder loan,debt consolidation loan,student loan",46.0,22.0,4.92,15.0,Bad,2202.35,27.48001213097073,174.0,Yes,243.8100460797545,52.527757257284144,High_spent_Medium_value_payments,126.13806628025088,Poor
38509,20963,8,Scottf,47.0,603828438.0,Writer,98803.47,8099.622499999998,0.0,3.0,3.0,2.0,"not specified,debt consolidation loan",6.0,6.0,5.83,2.0,Good,766.77,37.18807321175864,375.0,No,120.17368971419693,61.870022968642,Low_spent_Medium_value_payments,251.0548497289731,Poor
79171,27502,2,Gregq,38.0,55523236.0,Scientist,19815.44,1947.2866666666664,7.0,10.0,19.0,8.0,"auto loan,debt consolidation loan,mortgage loan,not specified,student loan,mortgage loan,not specified,mortgage loan",41.0,23.0,18.53,6.0,Bad,3501.44,31.33979211822939,10.0,NM,66.55775453410168,33.786618225928095,High_spent_Large_value_payments,334.3842939066369,Standard
153779,14530,6,Andreasc,19.0,423551106.0,Musician,34860.36,2739.03,8.0,3.0,14.0,2.0,"mortgage loan,personal loan",7.0,15.0,11.53,2.0,Standard,1301.87,37.93296909224763,397.0,Yes,34.61158479652975,25.154021305521464,Low_spent_Medium_value_payments,336.4119753779946,Standard
102972,22471,7,Jonathany,23.0,76999914.0,Writer,74961.72,6421.81,5.0,6.0,16.0,4.0,"credit-builder loan,auto loan,student loan,debt consolidation loan",7.0,8.0,17.9,9.0,Standard,2158.3,39.42002721041288,118.0,NM,203.6268602661821,42.46345781812315,High_spent_Large_value_payments,609.6720908361813,Poor
110562,11097,1,Paulb,25.0,708525954.0,Accountant,28146.26,2599.5216666666665,6.0,8.0,21.0,5.0,"credit-builder loan,auto loan,home equity loan,debt consolidation loan,personal loan",28.0,22.0,12.91,9.0,Bad,4841.16,38.235649928724825,65.0,Yes,71.08314697455201,63.26633754765275,High_spent_Small_value_payments,330.6856121694771,Poor
98975,47410,6,Silvio Cascionex,19.0,739854956.0,Doctor,19949.34,1378.445,8.0,7.0,20.0,6.0,"home equity loan,debt consolidation loan,debt consolidation loan,mortgage loan,credit-builder loan,credit-builder loan",57.0,23.0,22.83,10.0,Bad,3321.79,32.345918623956535,63.0,Yes,63.14272761331768,48.22838138041586,Low_spent_Small_value_payments,299.67527977226933,Standard
8926,42073,5,Lopezl,15.0,315628807.0,Accountant,33453.08,2658.7566666666667,10.0,10.0,23.0,2.0,"not specified,debt consolidation loan",16.0,7.0,9.3,8.0,Standard,1498.09,38.23158329915079,146.0,Yes,30.759833670728675,49.36085235093471,High_spent_Medium_value_payments,433.6715873570519,Standard
139616,17893,3,Saeed Azhard,31.0,872433172.0,Doctor,101821.72,8601.143333333332,5.0,6.0,18.0,5.0,"debt consolidation loan,student loan,debt consolidation loan,not specified,student loan",30.0,11.0,17.55,5.0,Standard,561.21,30.198306978729697,209.0,Yes,257.8392417805407,140.77792535477008,Low_spent_Large_value_payments,644.2108633967039,Standard
116425,16100,8,Kylie MacLellang,26.0,97941781.0,Doctor,19982.93,1651.2441666666666,3.0,4.0,11.0,0.0,No Data,21.0,6.0,13.11,2.0,Standard,504.15,34.520197437250424,402.0,No,0.0,11.480610464270423,Low_spent_Small_value_payments,372.51752616412864,Good
113482,35191,5,B.i,40.0,900743660.0,Scientist,58051.53,4819.6275,10.0,7.0,32.0,8.0,"payday loan,auto loan,student loan,student loan,payday loan,not specified,auto loan,not specified",30.0,19.0,2.48,12.0,Bad,2156.34,32.36050442380406,191.0,Yes,312.64465725840887,104.31944307630604,High_spent_Small_value_payments,206.18479598826065,Standard
114323,42179,6,Halsn,19.0,790268070.0,Scientist,32179.72,2828.643333333333,8.0,10.0,34.0,4.0,"debt consolidation loan,auto loan,auto loan,not specified",14.0,16.0,15.3,12.0,Standard,2588.02,32.31171782884489,130.0,Yes,87.6666209732748,28.38495220814877,Low_spent_Small_value_payments,247.6721694181008,Poor
146624,49510,3,Thomash,55.0,466098122.0,Architect,107836.32,9251.36,3.0,6.0,16.0,3.0,"mortgage loan,personal loan,payday loan",23.0,19.0,2.29,0.0,Standard,1045.39,36.61715362449184,237.0,No,231.24406902583647,101.0146095778987,High_spent_Large_value_payments,711.2546090530516,Standard
101959,36635,2,Lucia Mutikanih,56.0,408911972.0,Musician,60323.34,4769.945,4.0,7.0,6.0,4.0,"auto loan,credit-builder loan,auto loan,auto loan",5.0,10.0,1.07,2.0,Standard,600.73,24.816085683052,346.0,NM,112.44685487360444,92.81266159630094,Low_spent_Small_value_payments,511.7349835300946,Standard
144620,3593,3,Nivedita Bhattacharjeeh,23.0,172378234.0,Journalist,121029.6,9878.8,2.0,4.0,12.0,2.0,"payday loan,auto loan",11.0,3.0,7.18,2.0,Good,1278.56,36.63129685743736,253.0,No,169.1304848308331,123.63032550656824,Low_spent_Medium_value_payments,784.7938089592993,Poor
150546,41721,1,Millikeny,19.0,549287620.0,Media_Manager,101771.67,8245.9725,5.0,6.0,12.0,7.0,"payday loan,credit-builder loan,payday loan,student loan,debt consolidation loan,not specified,payday loan",18.0,11.0,19.25,7.0,Standard,1059.76,30.099140376121696,86.0,Yes,378.5462036151307,88.84711407390049,Low_spent_Large_value_payments,51.08688595449394,Standard
65124,15404,7,ernie Woodalln,42.0,557073973.0,Scientist,85494.5,7336.541666666668,1.0,4.0,3.0,1.0,mortgage loan,7.0,7.0,11.81,1.0,Good,1351.71,37.260789343384296,190.0,No,35.745250709644125,81.76325983851208,High_spent_Large_value_payments,773.8231604721208,Standard
68172,20210,7,Hughesq,48.0,342224742.0,Developer,57080.22,4598.685,6.0,4.0,3.0,3.0,"mortgage loan,personal loan,payday loan",6.0,7.0,0.75,0.0,Good,553.43,26.90440363278245,279.0,NM,116.53074689474388,53.14783697395607,Low_spent_Small_value_payments,460.39131648804135,Good
75894,43083,1,Gillesz,14.0,447439811.0,Manager,24278.95,1944.2458333333327,8.0,3.0,13.0,7.0,"personal loan,payday loan,personal loan,payday loan,payday loan,credit-builder loan,mortgage loan",19.0,15.0,7.63,7.0,Standard,1448.3,36.75393071654134,229.0,Yes,70.93607020198291,21.68220374002604,Low_spent_Large_value_payments,252.68384340575813,Standard
114216,5659,7,Pavel Polityukq,38.0,451950188.0,Manager,44732.58,3602.715,6.0,3.0,28.0,3.0,"student loan,debt consolidation loan,not specified",28.0,13.0,15.48,8.0,Standard,2298.88,30.507552234545635,107.0,NM,240.3357268031844,40.73912743619055,Low_spent_Small_value_payments,217.62624183134616,Standard
19234,33615,5,Berginv,53.0,893197441.0,Accountant,35554.04,3096.836666666666,2.0,7.0,9.0,4.0,"auto loan,mortgage loan,personal loan,not specified",22.0,1.0,7.92,6.0,Good,89.93,37.36049895787839,377.0,No,76.63035384230841,57.14332182182008,High_spent_Small_value_payments,427.9363178661039,Poor
59243,30028,6,Fabic,43.0,899748440.0,Entrepreneur,9897.565,1073.7970833333334,10.0,10.0,25.0,9.0,"home equity loan,debt consolidation loan,auto loan,personal loan,mortgage loan,personal loan,not specified,mortgage loan,personal loan",42.0,19.0,21.83,11.0,Bad,2546.75,34.93081437252971,86.0,Yes,68.1385078067018,18.501126744428607,Low_spent_Small_value_payments,270.740073782203,Standard
98997,31730,4,Ridleys,55.0,216325901.0,Architect,81583.0,6687.583333333332,1.0,7.0,10.0,3.0,"mortgage loan,not specified,not specified",7.0,7.0,16.68,3.0,Good,328.19,38.99832451800283,364.0,No,139.63103459331086,81.3214617030208,Low_spent_Medium_value_payments,484.09233208535727,Standard
43332,24238,7,Yinka Adegokec,22.0,332716850.0,Writer,114755.04,9114.102944090817,1.0,5.0,9.0,2.0,"debt consolidation loan,payday loan",5.0,3.0,6.38,1.0,Good,1107.42,35.811541564594016,299.0,NM,677.3837976560861,110.8178560955168,Low_spent_Medium_value_payments,425.8660628918556,Good
60082,38908,5,Huw Jonesv,48.0,861653607.0,Doctor,80953.20000000001,6722.100000000001,6.0,3.0,8.0,2.0,"personal loan,home equity loan",16.0,9.0,7.14,4.0,Standard,597.32,35.6667317601496,275.0,Yes,111.72879638411533,48.53718493484784,High_spent_Medium_value_payments,555.9629899482401,Good
67041,38806,4,Martinne Gellerm,30.0,447034867.0,Doctor,24813.21,2168.7675,6.0,4.0,18.0,3.0,"student loan,debt consolidation loan,personal loan",23.0,17.0,2.35,4.0,Standard,573.77,25.358144593617872,347.0,Yes,31.60556576244485,18.28595093404208,High_spent_Medium_value_payments,359.2681470481884,Standard
87535,14598,2,Krisztinag,23.0,835527572.0,Writer,57829.74,4689.145,4.0,3.0,12.0,2.0,"auto loan,home equity loan",8.0,13.0,14.77,7.0,Standard,170.06,34.525650082639345,332.0,Yes,88.88510990987119,87.23831880061333,High_spent_Small_value_payments,549.4760897249771,Standard
96378,21488,1,Abrahamianu,26.0,73245469.0,Manager,44632.44,3419.370000000001,10.0,6.0,33.0,5.0,"payday loan,personal loan,not specified,auto loan,auto loan",18.0,18.0,23.48,6.0,Bad,3409.13,30.41337049888036,75.0,Yes,154.14231087946283,46.8614379095034,Low_spent_Small_value_payments,282.47783941186333,Standard
31211,41500,6,Baertleinm,46.0,350857603.0,Mechanic,8068.86,774.405,9.0,10.0,32.0,5.0,"not specified,not specified,home equity loan,student loan,payday loan",33.0,15.0,4.43,11.0,Bad,3984.41,23.114159422022084,79.0,Yes,19.24465375222101,10.871615749518975,Low_spent_Small_value_payments,251.620315049924,Poor
86832,28888,7,Martin Santad,40.0,379601712.0,Architect,116346.93,9814.5775,0.0,3.0,9.0,3.0,"home equity loan,payday loan,auto loan",0.0,8.0,6.23,3.0,Good,115.22,28.01684874203496,365.0,No,183.00131988340425,111.36093034711668,High_spent_Medium_value_payments,663.961803056402,Standard
105106,32196,5,Kazunorit,27.0,721705223.0,Architect,33042.48,2942.5400000000004,4.0,4.0,3.0,2.0,"personal loan,student loan",14.0,9.0,10.9,1.0,Good,226.72,27.9591943342264,277.0,NM,54.98819406838797,43.222274000039896,Low_spent_Small_value_payments,220.41493770879336,Good
46488,38205,7,Ny,24.0,884632579.0,Engineer,37419.7,3174.308333333333,1.0,7.0,5.0,4.0,"student loan,auto loan,student loan,debt consolidation loan",8.0,1.0,7.69,0.0,Good,653.66,40.91358290816321,266.0,No,76.18253576332933,48.61746780752578,Low_spent_Small_value_payments,372.41714897647256,Standard
131334,36976,1,Himank Sharmad,31.0,117730212.0,Scientist,120522.88,9816.573333333334,7.0,4.0,6.0,5.0,"mortgage loan,credit-builder loan,home equity loan,auto loan,home equity loan",10.0,19.0,14.01,5.0,Standard,1402.67,32.56515527972669,111.0,Yes,408.5619300547407,77.89794010024563,Low_spent_Large_value_payments,243.18963123343173,Standard
148066,45525,5,Karen Brettellz,36.0,574081112.0,Developer,70144.54,5665.378333333332,3.0,3.0,14.0,3.0,"student loan,mortgage loan,auto loan",28.0,11.0,11.95,5.0,Standard,819.99,32.98515450859097,188.0,Yes,156.99238767801847,86.01154612118715,High_spent_Medium_value_payments,573.5338995341276,Poor
79885,6831,8,Swatiu,24.0,750264712.0,Engineer,42474.48,3101.080413995829,8.0,5.0,29.0,2.0,"not specified,not specified",19.0,19.0,10.66,7.0,Standard,2637.96,25.338661311513743,153.0,NM,499.92924442554977,43.39854415656664,High_spent_Large_value_payments,507.785797422054,Standard
36212,27730,3,Laurence Frostt,33.0,873888377.0,Musician,100241.67,8121.4725,8.0,5.0,10.0,4.0,"student loan,auto loan,not specified,mortgage loan",22.0,14.0,1.8,1.0,Good,209.63,36.76840691229135,258.0,No,260.6081050358188,55.30283235470755,Low_spent_Medium_value_payments,124.23257734678486,Poor
46417,45152,8,Nickd,39.0,309065437.0,Manager,20695.58,1698.1459185037506,2.0,2.0,3.0,4.0,"home equity loan,personal loan,personal loan,not specified",12.0,7.0,11.0,2.0,Good,1352.84,25.73772150658366,239.0,NM,253.5833673536581,60.37118547668726,Low_spent_Medium_value_payments,265.0676598270955,Good
139609,1596,8,Patrickx,16.0,950486281.0,Manager,56062.22,4680.8516666666665,4.0,4.0,8.0,6.0,"not specified,payday loan,credit-builder loan,home equity loan,mortgage loan,mortgage loan",28.0,14.0,25.4,7.0,Standard,186.61,31.2521743067186,215.0,NM,175.6312767077393,119.09699933717104,High_spent_Medium_value_payments,423.3568906217564,Poor
130763,8966,6,George Georgiopoulosh,53.0,260242546.0,Teacher,73455.03,6367.2525,8.0,4.0,7.0,2.0,"credit-builder loan,not specified",10.0,11.0,2.83,7.0,Standard,833.37,28.97781791349938,358.0,No,86.49480091004787,51.726518939177936,High_spent_Large_value_payments,625.5603430144192,Standard
110281,18413,8,Rujun Shent,23.0,157481855.0,Writer,127524.81,10918.0675,0.0,3.0,9.0,0.0,No Data,11.0,5.0,7.12,2.0,Good,59.58,37.620791040307815,292.0,No,0.0,137.03485696715498,Low_spent_Medium_value_payments,566.9396464406175,Standard
140214,48391,1,Ellen Freilichn,19.0,778358040.0,Developer,83340.98,6978.081666666666,2.0,1.0,6.0,1.0,mortgage loan,15.0,1.0,11.49,4.0,Good,943.78,27.75105576717106,265.0,No,53.55095825825508,61.36106861062397,High_spent_Small_value_payments,741.6650942072603,Good
27283,44981,2,Jennifer Sabae,16.0,902214884.0,Journalist,50104.05,4323.3375,4.0,5.0,34.0,2.0,"mortgage loan,student loan",26.0,14.0,12.59,10.0,Standard,1637.92,25.98278106921608,228.0,Yes,55.009959267487936,51.186223678141154,Low_spent_Small_value_payments,96.13608197669124,Standard
61388,23386,3,Valenciar,44.0,531461872.0,Engineer,40894.22,3221.851666666667,5.0,5.0,11.0,0.0,No Data,5.0,0.0,3.07,0.0,Good,1243.45,38.08487350359348,395.0,No,0.0,37.86273306480193,High_spent_Large_value_payments,436.1238154989113,Good
66043,50897,2,Greg Roumeliotisz,34.0,69441610.0,Doctor,9548.815,535.7345833333334,4.0,3.0,18.0,2.0,"debt consolidation loan,home equity loan",25.0,15.0,8.8,5.0,Standard,1651.16,27.567642561553672,204.0,Yes,8.693717318052272,10.710388954758225,Low_spent_Small_value_payments,277.2086674983655,Standard
45025,23689,8,Matthiasf,14.0,451968636.0,Manager,8435.625,714.96875,7.0,6.0,16.0,4.0,"mortgage loan,credit-builder loan,not specified,home equity loan",25.0,15.0,16.54,10.0,Standard,1559.69,31.40460464003872,112.0,Yes,15.229342874430444,30.52006190417656,Low_spent_Small_value_payments,299.559791636809,Poor
141561,31757,4,Aruna Viswanathae,51.0,910449683.0,Accountant,97787.46,8438.954999999998,6.0,5.0,12.0,3.0,"debt consolidation loan,auto loan,not specified",13.0,8.0,9.17,5.0,Standard,1122.78,30.966616229643112,280.0,No,143.5764601723223,79.51145874888662,High_spent_Large_value_payments,860.8075810787909,Poor
128387,44911,6,Annav,52.0,950396111.0,Journalist,60733.7,5189.141666666666,7.0,3.0,5.0,2.0,"debt consolidation loan,auto loan",14.0,11.0,5.36,5.0,Standard,570.4,28.195809041044026,351.0,Yes,93.18161999737671,73.19005900075506,High_spent_Medium_value_payments,513.9923180378257,Good
87476,7398,3,Gertrude Chavez-Dreyfussy,33.0,6258423.0,Journalist,65635.12,5762.593333333332,7.0,7.0,20.0,5.0,"debt consolidation loan,student loan,not specified,payday loan,credit-builder loan",50.0,19.0,9.21,6.0,Bad,1250.01,31.975952045710173,148.0,Yes,180.1874058663947,64.41663969944565,High_spent_Medium_value_payments,555.8023316699151,Poor
102193,40936,8,Kerberd,52.0,160911987.0,Writer,31527.53,2853.294166666666,6.0,3.0,11.0,1.0,student loan,27.0,10.0,3.38,3.0,Standard,1063.18,27.210084319499234,254.0,No,16.260074023443078,34.023744613738,Low_spent_Large_value_payments,392.0298986878757,Standard
146554,50300,5,Lucy Hornbyz,32.0,614707517.0,Engineer,33652.17,2602.3475,2.0,5.0,8.0,1.0,debt consolidation loan,10.0,10.0,4.07,1.0,Good,306.53,35.218731001634296,192.0,NM,18.995376822357155,26.688474956800828,Low_spent_Small_value_payments,426.0878991360745,Standard
107911,40614,2,Arup Roychoudhuryz,25.0,611126793.0,Teacher,49650.36,3995.53,7.0,11.0,26.0,6.0,"not specified,personal loan,credit-builder loan,student loan,not specified,home equity loan",31.0,7.0,18.53,9.0,Standard,1826.54,30.068967841535176,165.0,Yes,194.312440762342,37.74109932631432,High_spent_Small_value_payments,384.2156596166128,Poor
